"timestamp","N","dummy","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","total_sentiment","total_posneg","prop_anger","prop_anticipation","prop_disgust","prop_fear","prop_joy","prop_sadness","prop_surprise","prop_trust","prop_negative","prop_positive","total_tariff","total_trade"
2015-02-02 04:00:00,1,1,0,2,0,0,1,0,0,1,0,2,4,2,0,0.5,0,0,0.25,0,0,0.25,0,1,0,0
2015-02-02 13:00:00,1,1,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0.5,0,0,0,0.5,1,0,0,0
2015-02-02 16:00:00,5,1,1,2,1,0,2,2,2,5,1,8,15,9,0.0666666666666667,0.133333333333333,0.0666666666666667,0,0.133333333333333,0.133333333333333,0.133333333333333,0.333333333333333,0.111111111111111,0.888888888888889,0,0
2015-02-02 17:00:00,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-02 21:00:00,1,1,0,1,0,0,0,0,2,0,0,1,3,1,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,1,0,0
2015-02-02 22:00:00,1,1,1,2,1,0,1,0,1,2,1,1,8,2,0.125,0.25,0.125,0,0.125,0,0.125,0.25,0.5,0.5,0,0
2015-02-03,2,1,1,1,0,0,1,1,3,2,1,2,9,3,0.111111111111111,0.111111111111111,0,0,0.111111111111111,0.111111111111111,0.333333333333333,0.222222222222222,0.333333333333333,0.666666666666667,0,0
2015-02-03 01:00:00,32,1,12,15,11,7,17,6,12,28,21,25,108,46,0.111111111111111,0.138888888888889,0.101851851851852,0.0648148148148148,0.157407407407407,0.0555555555555556,0.111111111111111,0.259259259259259,0.456521739130435,0.543478260869565,0,0
2015-02-03 02:00:00,17,1,3,9,2,2,14,5,7,10,8,15,52,23,0.0576923076923077,0.173076923076923,0.0384615384615385,0.0384615384615385,0.269230769230769,0.0961538461538462,0.134615384615385,0.192307692307692,0.347826086956522,0.652173913043478,0,0
2015-02-03 03:00:00,10,1,1,4,1,1,4,2,2,3,3,6,18,9,0.0555555555555556,0.222222222222222,0.0555555555555556,0.0555555555555556,0.222222222222222,0.111111111111111,0.111111111111111,0.166666666666667,0.333333333333333,0.666666666666667,0,0
2015-02-03 13:00:00,5,1,2,2,1,0,3,0,1,5,4,7,14,11,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.214285714285714,0,0.0714285714285714,0.357142857142857,0.363636363636364,0.636363636363636,0,0
2015-02-03 15:00:00,1,1,0,0,1,0,1,0,0,2,0,2,4,2,0,0,0.25,0,0.25,0,0,0.5,0,1,0,0
2015-02-03 16:00:00,1,1,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0.5,0,0.5,0,0,1,0,0,0
2015-02-03 20:00:00,4,1,2,5,2,3,4,3,6,4,4,10,29,14,0.0689655172413793,0.172413793103448,0.0689655172413793,0.103448275862069,0.137931034482759,0.103448275862069,0.206896551724138,0.137931034482759,0.285714285714286,0.714285714285714,0,0
2015-02-03 21:00:00,1,1,0,1,0,0,0,0,0,1,0,1,2,1,0,0.5,0,0,0,0,0,0.5,0,1,0,0
2015-02-03 23:00:00,1,1,0,0,0,0,1,0,1,1,0,1,3,1,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,1,0,0
2015-02-04 14:00:00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-04 15:00:00,2,1,1,2,1,1,2,1,1,2,2,2,11,4,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.181818181818182,0.5,0.5,0,0
2015-02-04 17:00:00,1,1,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0.5,0.5,0,1,0,0
2015-02-04 18:00:00,4,1,1,6,1,1,2,1,1,2,2,5,15,7,0.0666666666666667,0.4,0.0666666666666667,0.0666666666666667,0.133333333333333,0.0666666666666667,0.0666666666666667,0.133333333333333,0.285714285714286,0.714285714285714,0,0
2015-02-04 20:00:00,1,1,0,1,0,0,0,0,1,0,0,1,2,1,0,0.5,0,0,0,0,0.5,0,0,1,0,0
2015-02-04 21:00:00,2,1,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0
2015-02-05 03:00:00,2,1,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-05 04:00:00,2,1,0,2,0,0,1,1,1,4,1,2,9,3,0,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0.444444444444444,0.333333333333333,0.666666666666667,0,0
2015-02-05 15:00:00,1,1,0,4,0,0,3,1,4,3,0,5,15,5,0,0.266666666666667,0,0,0.2,0.0666666666666667,0.266666666666667,0.2,0,1,0,0
2015-02-05 16:00:00,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0
2015-02-05 17:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-05 18:00:00,2,1,0,1,0,0,0,1,0,2,0,3,4,3,0,0.25,0,0,0,0.25,0,0.5,0,1,0,0
2015-02-05 19:00:00,2,1,0,1,0,1,0,0,1,3,0,2,6,2,0,0.166666666666667,0,0.166666666666667,0,0,0.166666666666667,0.5,0,1,0,0
2015-02-05 20:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-06 14:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-06 16:00:00,1,1,0,2,0,0,2,1,2,2,0,3,9,3,0,0.222222222222222,0,0,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0,1,0,0
2015-02-06 20:00:00,3,1,0,1,0,0,1,0,2,1,0,6,5,6,0,0.2,0,0,0.2,0,0.4,0.2,0,1,0,0
2015-02-06 21:00:00,2,1,0,0,0,2,0,1,0,1,1,4,4,5,0,0,0,0.5,0,0.25,0,0.25,0.2,0.8,0,0
2015-02-06 22:00:00,1,1,0,2,0,0,2,0,1,2,0,3,7,3,0,0.285714285714286,0,0,0.285714285714286,0,0.142857142857143,0.285714285714286,0,1,0,0
2015-02-07,1,1,0,1,0,0,1,0,1,2,0,1,5,1,0,0.2,0,0,0.2,0,0.2,0.4,0,1,0,0
2015-02-07 16:00:00,1,1,2,0,1,2,0,1,1,0,2,0,7,2,0.285714285714286,0,0.142857142857143,0.285714285714286,0,0.142857142857143,0.142857142857143,0,1,0,0,0
2015-02-07 21:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-07 23:00:00,1,1,0,0,0,0,0,1,0,1,2,1,2,3,0,0,0,0,0,0.5,0,0.5,0.666666666666667,0.333333333333333,0,0
2015-02-08,3,1,0,2,0,0,0,0,1,0,0,0,3,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0,0
2015-02-08 14:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-09 03:00:00,1,1,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0
2015-02-09 12:00:00,3,1,1,3,1,1,3,0,3,5,1,3,17,4,0.0588235294117647,0.176470588235294,0.0588235294117647,0.0588235294117647,0.176470588235294,0,0.176470588235294,0.294117647058824,0.25,0.75,0,0
2015-02-09 14:00:00,11,1,2,2,3,2,6,1,4,9,5,9,29,14,0.0689655172413793,0.0689655172413793,0.103448275862069,0.0689655172413793,0.206896551724138,0.0344827586206897,0.137931034482759,0.310344827586207,0.357142857142857,0.642857142857143,0,0
2015-02-09 18:00:00,1,1,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0
2015-02-09 20:00:00,1,1,0,0,1,0,0,0,1,0,1,0,2,1,0,0,0.5,0,0,0,0.5,0,1,0,0,0
2015-02-09 22:00:00,2,1,0,1,0,1,1,0,0,1,1,2,4,3,0,0.25,0,0.25,0.25,0,0,0.25,0.333333333333333,0.666666666666667,0,0
2015-02-09 23:00:00,5,1,1,4,0,1,3,1,1,2,4,5,13,9,0.0769230769230769,0.307692307692308,0,0.0769230769230769,0.230769230769231,0.0769230769230769,0.0769230769230769,0.153846153846154,0.444444444444444,0.555555555555556,0,0
2015-02-10 01:00:00,17,1,3,7,3,2,5,1,6,13,4,14,40,18,0.075,0.175,0.075,0.05,0.125,0.025,0.15,0.325,0.222222222222222,0.777777777777778,0,0
2015-02-10 02:00:00,31,1,6,17,7,4,20,5,12,25,10,27,96,37,0.0625,0.177083333333333,0.0729166666666667,0.0416666666666667,0.208333333333333,0.0520833333333333,0.125,0.260416666666667,0.27027027027027,0.72972972972973,0,0
2015-02-10 03:00:00,3,1,0,2,0,0,1,0,1,0,0,1,4,1,0,0.5,0,0,0.25,0,0.25,0,0,1,0,0
2015-02-10 04:00:00,5,1,1,5,1,0,3,0,2,3,1,4,15,5,0.0666666666666667,0.333333333333333,0.0666666666666667,0,0.2,0,0.133333333333333,0.2,0.2,0.8,0,0
2015-02-10 10:00:00,6,1,3,4,2,2,5,3,5,5,8,6,29,14,0.103448275862069,0.137931034482759,0.0689655172413793,0.0689655172413793,0.172413793103448,0.103448275862069,0.172413793103448,0.172413793103448,0.571428571428571,0.428571428571429,0,0
2015-02-10 11:00:00,3,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0.5,0.5,0,0
2015-02-10 12:00:00,6,1,2,0,2,0,0,0,1,3,2,2,8,4,0.25,0,0.25,0,0,0,0.125,0.375,0.5,0.5,0,0
2015-02-10 13:00:00,9,1,4,6,5,2,3,2,2,9,6,14,33,20,0.121212121212121,0.181818181818182,0.151515151515152,0.0606060606060606,0.0909090909090909,0.0606060606060606,0.0606060606060606,0.272727272727273,0.3,0.7,0,0
2015-02-10 15:00:00,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2015-02-10 16:00:00,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-10 19:00:00,1,1,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0.5,0,0,0.5,0,1,0,0
2015-02-10 21:00:00,1,1,1,2,1,1,2,2,2,1,1,2,12,3,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.0833333333333333,0.333333333333333,0.666666666666667,0,0
2015-02-10 22:00:00,4,1,0,6,0,0,7,0,5,5,0,8,23,8,0,0.260869565217391,0,0,0.304347826086957,0,0.217391304347826,0.217391304347826,0,1,0,0
2015-02-11 02:00:00,4,1,0,2,0,0,2,0,1,2,0,4,7,4,0,0.285714285714286,0,0,0.285714285714286,0,0.142857142857143,0.285714285714286,0,1,0,0
2015-02-11 03:00:00,5,1,4,3,1,4,1,2,1,1,5,3,17,8,0.235294117647059,0.176470588235294,0.0588235294117647,0.235294117647059,0.0588235294117647,0.117647058823529,0.0588235294117647,0.0588235294117647,0.625,0.375,0,0
2015-02-11 07:00:00,2,1,0,1,0,0,2,0,2,3,0,4,8,4,0,0.125,0,0,0.25,0,0.25,0.375,0,1,0,0
2015-02-11 11:00:00,1,1,0,1,0,0,1,0,1,0,0,1,3,1,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,1,0,0
2015-02-11 14:00:00,1,1,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0.5,0,0.5,0,0,1,0,0
2015-02-11 18:00:00,3,1,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0.25,0.75,0,0
2015-02-11 20:00:00,1,1,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0.5,0.5,0,1,0,0
2015-02-11 21:00:00,1,1,0,2,0,0,1,0,0,0,0,3,3,3,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,1,0,0
2015-02-12 12:00:00,2,1,0,1,0,0,1,0,1,0,0,2,3,2,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,1,0,0
2015-02-12 13:00:00,2,1,1,3,1,0,3,0,2,5,1,4,15,5,0.0666666666666667,0.2,0.0666666666666667,0,0.2,0,0.133333333333333,0.333333333333333,0.2,0.8,0,0
2015-02-12 17:00:00,1,1,0,0,0,0,2,0,1,0,0,1,3,1,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,1,0,0
2015-02-12 19:00:00,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-12 20:00:00,3,1,0,5,0,1,4,0,2,5,1,7,17,8,0,0.294117647058824,0,0.0588235294117647,0.235294117647059,0,0.117647058823529,0.294117647058824,0.125,0.875,0,0
2015-02-12 22:00:00,2,1,0,2,0,0,2,1,2,2,0,3,9,3,0,0.222222222222222,0,0,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0,1,0,0
2015-02-13,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0
2015-02-13 10:00:00,6,1,2,6,1,1,3,0,6,6,1,7,25,8,0.08,0.24,0.04,0.04,0.12,0,0.24,0.24,0.125,0.875,0,0
2015-02-13 11:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-13 12:00:00,2,1,2,1,0,1,2,1,3,2,3,4,12,7,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0.25,0.166666666666667,0.428571428571429,0.571428571428571,0,0
2015-02-13 14:00:00,2,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2015-02-13 18:00:00,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2015-02-13 19:00:00,1,1,0,1,0,0,1,0,0,1,0,1,3,1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,1,0,0
2015-02-13 23:00:00,5,1,0,3,0,0,0,0,5,1,0,0,9,0,0,0.333333333333333,0,0,0,0,0.555555555555556,0.111111111111111,0,0,0,0
2015-02-14 02:00:00,4,1,0,3,0,0,2,0,4,1,1,5,10,6,0,0.3,0,0,0.2,0,0.4,0.1,0.166666666666667,0.833333333333333,0,0
2015-02-14 12:00:00,7,1,2,5,0,1,6,2,4,8,3,10,28,13,0.0714285714285714,0.178571428571429,0,0.0357142857142857,0.214285714285714,0.0714285714285714,0.142857142857143,0.285714285714286,0.230769230769231,0.769230769230769,0,0
2015-02-14 17:00:00,1,1,1,1,0,0,1,0,1,0,1,1,4,2,0.25,0.25,0,0,0.25,0,0.25,0,0.5,0.5,0,0
2015-02-14 18:00:00,1,1,1,1,1,1,0,1,2,1,1,2,8,3,0.125,0.125,0.125,0.125,0,0.125,0.25,0.125,0.333333333333333,0.666666666666667,0,0
2015-02-14 21:00:00,11,1,0,6,0,1,7,1,3,11,2,14,29,16,0,0.206896551724138,0,0.0344827586206897,0.241379310344828,0.0344827586206897,0.103448275862069,0.379310344827586,0.125,0.875,0,0
2015-02-15 04:00:00,1,1,1,0,1,1,0,1,0,0,1,0,4,1,0.25,0,0.25,0.25,0,0.25,0,0,1,0,0,0
2015-02-15 17:00:00,4,1,0,2,0,0,0,0,0,1,0,5,3,5,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,1,0,0
2015-02-15 18:00:00,5,1,0,2,0,0,3,0,3,5,0,9,13,9,0,0.153846153846154,0,0,0.230769230769231,0,0.230769230769231,0.384615384615385,0,1,0,0
2015-02-15 23:00:00,2,1,0,1,0,0,0,0,0,1,1,0,2,1,0,0.5,0,0,0,0,0,0.5,1,0,0,0
2015-02-16 13:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-16 19:00:00,3,1,0,2,0,0,0,0,0,2,2,0,4,2,0,0.5,0,0,0,0,0,0.5,1,0,0,0
2015-02-16 20:00:00,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-16 21:00:00,2,1,1,2,1,1,3,0,3,3,2,3,14,5,0.0714285714285714,0.142857142857143,0.0714285714285714,0.0714285714285714,0.214285714285714,0,0.214285714285714,0.214285714285714,0.4,0.6,0,0
2015-02-16 23:00:00,5,1,0,2,0,0,1,0,2,7,1,7,12,8,0,0.166666666666667,0,0,0.0833333333333333,0,0.166666666666667,0.583333333333333,0.125,0.875,0,0
2015-02-17 05:00:00,2,1,0,0,0,0,1,0,0,0,1,2,1,3,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0,0
2015-02-17 14:00:00,8,1,0,3,0,0,6,0,1,6,0,8,16,8,0,0.1875,0,0,0.375,0,0.0625,0.375,0,1,0,0
2015-02-17 15:00:00,3,1,0,2,0,0,1,0,2,0,1,4,5,5,0,0.4,0,0,0.2,0,0.4,0,0.2,0.8,0,0
2015-02-17 16:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18 02:00:00,2,1,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0.5,0,0.5,0,0,1,0,0
2015-02-18 09:00:00,7,1,1,3,0,0,4,2,6,5,2,8,21,10,0.0476190476190476,0.142857142857143,0,0,0.19047619047619,0.0952380952380952,0.285714285714286,0.238095238095238,0.2,0.8,0,0
2015-02-18 11:00:00,1,1,0,2,0,0,1,1,1,1,0,1,6,1,0,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,1,0,0
2015-02-18 12:00:00,1,1,0,0,0,1,0,1,0,1,1,1,3,2,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.5,0.5,0,0
2015-02-18 15:00:00,1,1,1,1,0,1,0,0,1,1,1,1,5,2,0.2,0.2,0,0.2,0,0,0.2,0.2,0.5,0.5,0,0
2015-02-18 17:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18 22:00:00,1,1,1,0,1,1,0,1,1,0,1,0,5,1,0.2,0,0.2,0.2,0,0.2,0.2,0,1,0,0,0
2015-02-18 23:00:00,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-19 01:00:00,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
2015-02-19 12:00:00,4,1,2,3,0,2,2,1,0,4,3,6,14,9,0.142857142857143,0.214285714285714,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.285714285714286,0.333333333333333,0.666666666666667,0,0
2015-02-19 16:00:00,3,1,2,3,1,3,3,2,0,2,3,7,16,10,0.125,0.1875,0.0625,0.1875,0.1875,0.125,0,0.125,0.3,0.7,0,0
2015-02-19 17:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-19 20:00:00,1,1,0,0,0,0,1,0,1,1,0,3,3,3,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,1,0,0
2015-02-19 21:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-19 23:00:00,2,1,0,2,0,0,2,0,2,2,0,2,8,2,0,0.25,0,0,0.25,0,0.25,0.25,0,1,0,0
2015-02-20 03:00:00,6,1,2,4,0,0,4,1,4,5,1,12,20,13,0.1,0.2,0,0,0.2,0.05,0.2,0.25,0.0769230769230769,0.923076923076923,0,0
2015-02-20 07:00:00,1,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0.5,0.5,0,0
2015-02-20 08:00:00,2,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2015-02-20 12:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20 15:00:00,1,1,0,3,0,0,3,0,3,3,0,4,12,4,0,0.25,0,0,0.25,0,0.25,0.25,0,1,0,0
2015-02-20 19:00:00,1,1,0,0,0,0,0,1,0,1,1,2,2,3,0,0,0,0,0,0.5,0,0.5,0.333333333333333,0.666666666666667,0,0
2015-02-20 20:00:00,2,1,0,1,0,1,1,1,0,1,1,5,5,6,0,0.2,0,0.2,0.2,0.2,0,0.2,0.166666666666667,0.833333333333333,0,0
2015-02-20 21:00:00,1,1,1,1,0,0,1,0,0,1,1,2,4,3,0.25,0.25,0,0,0.25,0,0,0.25,0.333333333333333,0.666666666666667,0,0
2015-02-21 03:00:00,1,1,0,1,0,1,1,0,0,1,0,1,4,1,0,0.25,0,0.25,0.25,0,0,0.25,0,1,0,0
2015-02-21 04:00:00,3,1,0,1,0,0,1,0,0,1,0,2,3,2,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,1,0,0
2015-02-21 16:00:00,1,1,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0
2015-02-21 20:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-22,6,1,4,5,1,3,4,3,5,5,3,8,30,11,0.133333333333333,0.166666666666667,0.0333333333333333,0.1,0.133333333333333,0.1,0.166666666666667,0.166666666666667,0.272727272727273,0.727272727272727,0,0
2015-02-22 20:00:00,1,1,0,1,0,0,1,0,1,1,0,2,4,2,0,0.25,0,0,0.25,0,0.25,0.25,0,1,0,0
2015-02-23 04:00:00,1,1,1,0,1,1,0,1,0,1,2,0,5,2,0.2,0,0.2,0.2,0,0.2,0,0.2,1,0,0,0
2015-02-23 05:00:00,2,1,2,1,2,1,1,2,2,3,4,3,14,7,0.142857142857143,0.0714285714285714,0.142857142857143,0.0714285714285714,0.0714285714285714,0.142857142857143,0.142857142857143,0.214285714285714,0.571428571428571,0.428571428571429,0,0
2015-02-23 12:00:00,12,1,3,6,1,3,7,2,2,6,5,13,30,18,0.1,0.2,0.0333333333333333,0.1,0.233333333333333,0.0666666666666667,0.0666666666666667,0.2,0.277777777777778,0.722222222222222,0,0
2015-02-23 15:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23 16:00:00,2,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0
2015-02-23 19:00:00,3,1,0,3,0,1,1,0,1,2,1,5,8,6,0,0.375,0,0.125,0.125,0,0.125,0.25,0.166666666666667,0.833333333333333,0,0
2015-02-23 20:00:00,3,1,2,0,2,2,0,3,0,1,3,2,10,5,0.2,0,0.2,0.2,0,0.3,0,0.1,0.6,0.4,0,0
2015-02-23 23:00:00,1,1,1,0,0,0,0,1,0,0,1,0,2,1,0.5,0,0,0,0,0.5,0,0,1,0,0,0
2015-02-24 14:00:00,2,1,2,1,1,2,0,1,1,3,2,1,11,3,0.181818181818182,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0.666666666666667,0.333333333333333,0,0
2015-02-24 15:00:00,3,1,0,2,1,0,3,1,2,6,3,7,15,10,0,0.133333333333333,0.0666666666666667,0,0.2,0.0666666666666667,0.133333333333333,0.4,0.3,0.7,0,0
2015-02-24 16:00:00,2,1,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0.5,0.5,0,0
2015-02-24 19:00:00,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2015-02-24 20:00:00,1,1,0,1,0,0,0,0,2,1,0,0,4,0,0,0.25,0,0,0,0,0.5,0.25,0,0,0,0
2015-02-25,1,1,1,2,0,0,2,0,1,4,1,3,10,4,0.1,0.2,0,0,0.2,0,0.1,0.4,0.25,0.75,0,0
2015-02-25 02:00:00,2,1,0,0,0,0,1,0,1,1,0,3,3,3,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,1,0,0
2015-02-25 03:00:00,1,1,1,1,0,0,0,0,2,1,0,2,5,2,0.2,0.2,0,0,0,0,0.4,0.2,0,1,0,0
2015-02-25 04:00:00,1,1,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0.5,0.5,0,1,0,0
2015-02-25 12:00:00,2,1,1,1,1,0,2,0,2,4,1,2,11,3,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0.181818181818182,0.363636363636364,0.333333333333333,0.666666666666667,0,0
2015-02-25 15:00:00,1,1,1,0,1,0,0,0,0,0,1,0,2,1,0.5,0,0.5,0,0,0,0,0,1,0,0,0
2015-02-25 16:00:00,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2015-02-25 21:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-25 23:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-26 13:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-26 21:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27 20:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27 22:00:00,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0
2015-02-27 23:00:00,1,1,0,2,0,0,1,0,1,1,0,1,5,1,0,0.4,0,0,0.2,0,0.2,0.2,0,1,0,0
2015-02-28 13:00:00,1,1,0,1,1,0,1,1,2,2,0,2,8,2,0,0.125,0.125,0,0.125,0.125,0.25,0.25,0,1,0,0
2015-02-28 18:00:00,1,1,1,0,1,2,1,2,1,0,2,1,8,3,0.125,0,0.125,0.25,0.125,0.25,0.125,0,0.666666666666667,0.333333333333333,0,0
2015-02-28 19:00:00,1,1,0,1,0,0,1,0,1,0,0,1,3,1,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,1,0,0
2015-02-28 20:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-28 23:00:00,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2015-03-01 17:00:00,2,1,0,1,0,1,0,0,1,0,0,2,3,2,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0,1,0,0
2015-03-01 18:00:00,1,1,1,0,0,1,0,0,1,0,1,0,3,1,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,1,0,0,0
2015-03-02,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-03-02 03:00:00,1,1,1,1,1,0,0,1,1,0,1,0,5,1,0.2,0.2,0.2,0,0,0.2,0.2,0,1,0,0,0
2015-03-02 15:00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
