Date,Close,Volume
2025-04-09T14:32:00.000Z,500.8,"292,806.00"
2025-04-09T14:33:00.000Z,500.6,"371,364.00"
2025-04-09T14:34:00.000Z,501.07,"160,889.00"
2025-04-09T14:35:00.000Z,501.04,"143,778.00"
2025-04-09T14:36:00.000Z,500.32,"171,456.00"
2025-04-09T14:37:00.000Z,499.73,"271,009.00"
2025-04-09T14:38:00.000Z,499.11,"209,628.00"
2025-04-09T14:39:00.000Z,498.83,"177,382.00"
2025-04-09T14:40:00.000Z,498.69,"224,628.00"
2025-04-09T14:41:00.000Z,498.48,"154,549.00"
2025-04-09T14:42:00.000Z,498.82,"165,086.00"
2025-04-09T14:43:00.000Z,498.48,"171,550.00"
2025-04-09T14:44:00.000Z,497.66,"220,391.00"
2025-04-09T14:45:00.000Z,498.19,"323,497.00"
2025-04-09T14:46:00.000Z,498.82,"171,802.00"
2025-04-09T14:47:00.000Z,498.8,"196,093.00"
2025-04-09T14:48:00.000Z,497.88,"267,440.00"
2025-04-09T14:49:00.000Z,496.91,"305,346.00"
2025-04-09T14:50:00.000Z,496.17,"295,927.00"
2025-04-09T14:51:00.000Z,495.54,"319,611.00"
2025-04-09T14:52:00.000Z,,
2025-04-09T14:53:00.000Z,,
2025-04-09T14:54:00.000Z,494.54,"1,239,365.00"
2025-04-09T14:55:00.000Z,494.95,"263,455.00"
2025-04-09T14:56:00.000Z,493.85,"322,952.00"
2025-04-09T14:57:00.000Z,494.73,"197,856.00"
2025-04-09T14:58:00.000Z,493.91,"192,420.00"
2025-04-09T14:59:00.000Z,493.21,"888,608.00"
2025-04-09T15:00:00.000Z,494.03,"784,799.00"
2025-04-09T15:01:00.000Z,494.25,"307,718.00"
2025-04-09T15:02:00.000Z,493.69,"258,528.00"
2025-04-09T15:03:00.000Z,494.38,"173,513.00"
2025-04-09T15:04:00.000Z,495.52,"409,068.00"
2025-04-09T15:05:00.000Z,496.27,"344,662.00"
2025-04-09T15:06:00.000Z,496.97,"286,095.00"
2025-04-09T15:07:00.000Z,496.64,"142,365.00"
2025-04-09T15:08:00.000Z,496.76,"147,686.00"
2025-04-09T15:09:00.000Z,496.79,"118,795.00"
2025-04-09T15:10:00.000Z,496.86,"140,302.00"
2025-04-09T15:11:00.000Z,497.29,"125,306.00"
2025-04-09T15:12:00.000Z,496.8,"103,932.00"
2025-04-09T15:13:00.000Z,496.36,"209,438.00"
2025-04-09T15:14:00.000Z,496.47,"221,928.00"
2025-04-09T15:15:00.000Z,498.57,"327,319.00"
2025-04-09T15:16:00.000Z,498.15,"239,059.00"
2025-04-09T15:17:00.000Z,498.55,"196,808.00"
2025-04-09T15:18:00.000Z,498.23,"161,415.00"
2025-04-09T15:19:00.000Z,498.41,"118,063.00"
2025-04-09T15:20:00.000Z,498.86,"146,213.00"
2025-04-09T15:21:00.000Z,498.96,"253,401.00"
2025-04-09T15:22:00.000Z,498.54,"122,933.00"
2025-04-09T15:23:00.000Z,498.86,"88,306.00"
2025-04-09T15:24:00.000Z,499.42,"127,891.00"
2025-04-09T15:25:00.000Z,498.89,"132,706.00"
2025-04-09T15:26:00.000Z,498.94,"69,673.00"
2025-04-09T15:27:00.000Z,499.39,"160,721.00"
2025-04-09T15:28:00.000Z,498.41,"110,040.00"
2025-04-09T15:29:00.000Z,498.28,"127,198.00"
2025-04-09T15:30:00.000Z,499.36,"252,401.00"
2025-04-09T15:31:00.000Z,498.8,"141,006.00"
2025-04-09T15:32:00.000Z,498.06,"165,703.00"
2025-04-09T15:33:00.000Z,497.3,"194,696.00"
2025-04-09T15:34:00.000Z,497.24,"127,154.00"
2025-04-09T15:35:00.000Z,496.32,"234,956.00"
2025-04-09T15:36:00.000Z,497.05,"110,802.00"
2025-04-09T15:37:00.000Z,497.33,"101,804.00"
2025-04-09T15:38:00.000Z,497.04,"103,973.00"
2025-04-09T15:39:00.000Z,495.98,"225,843.00"
2025-04-09T15:40:00.000Z,496.15,"84,713.00"
2025-04-09T15:41:00.000Z,495.43,"184,846.00"
2025-04-09T15:42:00.000Z,495.34,"194,240.00"
2025-04-09T15:43:00.000Z,495.6,"87,340.00"
2025-04-09T15:44:00.000Z,495.27,"543,484.00"
2025-04-09T15:45:00.000Z,495.98,"175,601.00"
2025-04-09T15:46:00.000Z,496.17,"124,199.00"
2025-04-09T15:47:00.000Z,497.72,"494,274.00"
2025-04-09T15:48:00.000Z,498.6,"335,988.00"
2025-04-09T15:49:00.000Z,497.65,"237,332.00"
2025-04-09T15:50:00.000Z,498.1,"134,288.00"
2025-04-09T15:51:00.000Z,497.67,"108,342.00"
2025-04-09T15:52:00.000Z,497.95,"57,876.00"
2025-04-09T15:53:00.000Z,497.27,"76,653.00"
2025-04-09T15:54:00.000Z,496.88,"216,002.00"
2025-04-09T15:55:00.000Z,496.25,"88,226.00"
2025-04-09T15:56:00.000Z,495.92,"91,943.00"
2025-04-09T15:57:00.000Z,495.59,"134,095.00"
2025-04-09T15:58:00.000Z,495.49,"107,025.00"
2025-04-09T15:59:00.000Z,495.98,"113,912.00"
2025-04-09T16:00:00.000Z,495.27,"134,488.00"
2025-04-09T16:01:00.000Z,495.02,"114,461.00"
2025-04-09T16:02:00.000Z,495.94,"85,475.00"
2025-04-09T16:03:00.000Z,496.06,"189,182.00"
2025-04-09T16:04:00.000Z,495.69,"105,699.00"
2025-04-09T16:05:00.000Z,496.54,"112,948.00"
2025-04-09T16:06:00.000Z,496.25,"95,672.00"
2025-04-09T16:07:00.000Z,496.92,"79,774.00"
2025-04-09T16:08:00.000Z,497.03,"83,766.00"
2025-04-09T16:09:00.000Z,497.54,"136,444.00"
2025-04-09T16:10:00.000Z,497.98,"141,533.00"
2025-04-09T16:11:00.000Z,498.28,"78,257.00"
2025-04-09T16:12:00.000Z,498.74,"142,363.00"
2025-04-09T16:13:00.000Z,499.59,"194,010.00"
2025-04-09T16:14:00.000Z,499.89,"198,439.00"
2025-04-09T16:15:00.000Z,499.92,"189,679.00"
2025-04-09T16:16:00.000Z,500.06,"133,187.00"
2025-04-09T16:17:00.000Z,499.9,"102,580.00"
2025-04-09T16:18:00.000Z,499.65,"104,409.00"
2025-04-09T16:19:00.000Z,499.99,"327,537.00"
2025-04-09T16:20:00.000Z,499.69,"85,838.00"
2025-04-09T16:21:00.000Z,499.63,"116,215.00"
2025-04-09T16:22:00.000Z,499.74,"82,060.00"
2025-04-09T16:23:00.000Z,499.66,"107,263.00"
2025-04-09T16:24:00.000Z,499.25,"316,831.00"
2025-04-09T16:25:00.000Z,499.69,"188,763.00"
2025-04-09T16:26:00.000Z,500.05,"140,171.00"
2025-04-09T16:27:00.000Z,500.12,"127,954.00"
2025-04-09T16:28:00.000Z,499.44,"126,156.00"
2025-04-09T16:29:00.000Z,499.26,"169,975.00"
2025-04-09T16:30:00.000Z,499.35,"468,788.00"
2025-04-09T16:31:00.000Z,499.35,"64,321.00"
2025-04-09T16:32:00.000Z,499.67,"288,555.00"
2025-04-09T16:33:00.000Z,499.69,"78,423.00"
2025-04-09T16:34:00.000Z,500.04,"95,434.00"
2025-04-09T16:35:00.000Z,500.56,"435,134.00"
2025-04-09T16:36:00.000Z,499.88,"204,109.00"
2025-04-09T16:37:00.000Z,499.84,"115,615.00"
2025-04-09T16:38:00.000Z,499.84,"159,313.00"
2025-04-09T16:39:00.000Z,500.15,"128,456.00"
2025-04-09T16:40:00.000Z,499.51,"105,102.00"
2025-04-09T16:41:00.000Z,499.91,"77,762.00"
2025-04-09T16:42:00.000Z,499.51,"83,309.00"
2025-04-09T16:43:00.000Z,499.53,"176,749.00"
2025-04-09T16:44:00.000Z,499.81,"222,443.00"
2025-04-09T16:45:00.000Z,499.48,"150,019.00"
2025-04-09T16:46:00.000Z,499.81,"157,610.00"
2025-04-09T16:47:00.000Z,499.72,"121,452.00"
2025-04-09T16:48:00.000Z,500.14,"274,537.00"
2025-04-09T16:49:00.000Z,500.84,"122,455.00"
2025-04-09T16:50:00.000Z,501.61,"235,821.00"
2025-04-09T16:51:00.000Z,500.87,"257,201.00"
2025-04-09T16:52:00.000Z,500.46,"156,643.00"
2025-04-09T16:53:00.000Z,500.84,"454,764.00"
2025-04-09T16:54:00.000Z,501.51,"115,777.00"
2025-04-09T16:55:00.000Z,501.64,"105,423.00"
2025-04-09T16:56:00.000Z,502.22,"265,654.00"
2025-04-09T16:57:00.000Z,502.45,"269,914.00"
2025-04-09T16:58:00.000Z,501.63,"136,980.00"
2025-04-09T16:59:00.000Z,501.2,"136,726.00"
2025-04-09T17:00:00.000Z,501.63,"108,789.00"
2025-04-09T17:01:00.000Z,501.75,"112,594.00"
2025-04-09T17:02:00.000Z,504.6,"1,287,590.00"
2025-04-09T17:03:00.000Z,504.26,"730,842.00"
2025-04-09T17:04:00.000Z,505.6,"457,607.00"
2025-04-09T17:05:00.000Z,504.93,"504,601.00"
2025-04-09T17:06:00.000Z,503.55,"303,716.00"
2025-04-09T17:07:00.000Z,502.8,"393,047.00"
2025-04-09T17:08:00.000Z,502.03,"356,355.00"
2025-04-09T17:09:00.000Z,501.96,"281,941.00"
2025-04-09T17:10:00.000Z,501.07,"263,831.00"
2025-04-09T17:11:00.000Z,501.14,"262,521.00"
2025-04-09T17:12:00.000Z,501.84,"205,249.00"
2025-04-09T17:13:00.000Z,501.89,"207,313.00"
2025-04-09T17:14:00.000Z,502.41,"128,369.00"
2025-04-09T17:15:00.000Z,502.26,"234,314.00"
2025-04-09T17:16:00.000Z,503.44,"345,617.00"
2025-04-09T17:17:00.000Z,503.06,"112,561.00"
2025-04-09T17:18:00.000Z,499.93,"2,370,587.00"
2025-04-09T17:19:00.000Z,512.9,"5,250,509.00"
2025-04-09T17:20:00.000Z,519.85,"3,030,152.00"
2025-04-09T17:21:00.000Z,519.55,"2,661,052.00"
2025-04-09T17:22:00.000Z,521.45,"2,559,966.00"
2025-04-09T17:23:00.000Z,522.62,"2,761,101.00"
2025-04-09T17:24:00.000Z,523.52,"2,172,104.00"
2025-04-09T17:25:00.000Z,527.24,"2,049,538.00"
2025-04-09T17:26:00.000Z,530.27,"1,531,507.00"
2025-04-09T17:27:00.000Z,531.74,"1,859,597.00"
2025-04-09T17:28:00.000Z,525.16,"2,118,047.00"
2025-04-09T17:29:00.000Z,523.96,"1,988,360.00"
2025-04-09T17:30:00.000Z,525.51,"1,677,647.00"
2025-04-09T17:31:00.000Z,528.98,"1,502,502.00"
2025-04-09T17:32:00.000Z,530.34,"1,333,101.00"
2025-04-09T17:33:00.000Z,530.25,"1,299,940.00"
2025-04-09T17:34:00.000Z,531.87,"1,177,599.00"
2025-04-09T17:35:00.000Z,535.1,"1,728,279.00"
2025-04-09T17:36:00.000Z,530.81,"1,656,121.00"
2025-04-09T17:37:00.000Z,532.43,"1,629,164.00"
2025-04-09T17:38:00.000Z,530.27,"982,486.00"
2025-04-09T17:39:00.000Z,527.26,"879,166.00"
2025-04-09T17:40:00.000Z,527.52,"1,236,452.00"
2025-04-09T17:41:00.000Z,528.44,"793,623.00"
2025-04-09T17:42:00.000Z,528.03,"893,867.00"
2025-04-09T17:43:00.000Z,525.97,"582,960.00"
2025-04-09T17:44:00.000Z,525.98,"842,215.00"
2025-04-09T17:45:00.000Z,527.25,"634,029.00"
2025-04-09T17:46:00.000Z,531.11,"1,279,605.00"
2025-04-09T17:47:00.000Z,529.78,"771,503.00"
2025-04-09T17:48:00.000Z,531.73,"558,987.00"
2025-04-09T17:49:00.000Z,530.67,"662,856.00"
2025-04-09T17:50:00.000Z,529.47,"537,425.00"
2025-04-09T17:51:00.000Z,530.78,"419,428.00"
2025-04-09T17:52:00.000Z,529.91,"665,672.00"
2025-04-09T17:53:00.000Z,529.48,"627,569.00"
2025-04-09T17:54:00.000Z,531.27,"804,703.00"
2025-04-09T17:55:00.000Z,529.61,"568,086.00"
2025-04-09T17:56:00.000Z,531.73,"771,078.00"
2025-04-09T17:57:00.000Z,534.15,"798,125.00"
2025-04-09T17:58:00.000Z,534.8,"835,018.00"
2025-04-09T17:59:00.000Z,534.87,"684,924.00"
2025-04-09T18:00:00.000Z,535.85,"1,208,538.00"
2025-04-09T18:01:00.000Z,535.93,"945,547.00"
2025-04-09T18:02:00.000Z,536.34,"796,667.00"
2025-04-09T18:03:00.000Z,537.06,"941,882.00"
2025-04-09T18:04:00.000Z,535.94,"759,758.00"
2025-04-09T18:05:00.000Z,534.56,"670,427.00"
2025-04-09T18:06:00.000Z,534.11,"468,153.00"
2025-04-09T18:07:00.000Z,532.72,"571,822.00"
2025-04-09T18:08:00.000Z,531.93,"643,532.00"
2025-04-09T18:09:00.000Z,533.93,"492,514.00"
2025-04-09T18:10:00.000Z,534.37,"458,021.00"
2025-04-09T18:11:00.000Z,535.22,"616,254.00"
2025-04-09T18:12:00.000Z,535.91,"426,989.00"
2025-04-09T18:13:00.000Z,534.55,"355,734.00"
2025-04-09T18:14:00.000Z,534.48,"302,055.00"
2025-04-09T18:15:00.000Z,533.36,"380,123.00"
2025-04-09T18:16:00.000Z,534.94,"472,016.00"
2025-04-09T18:17:00.000Z,535,"538,455.00"
2025-04-09T18:18:00.000Z,537.08,"619,816.00"
2025-04-09T18:19:00.000Z,534.56,"959,384.00"
2025-04-09T18:20:00.000Z,534.44,"908,884.00"
2025-04-09T18:21:00.000Z,534.42,"439,100.00"
2025-04-09T18:22:00.000Z,535.51,"720,874.00"
2025-04-09T18:23:00.000Z,537.12,"332,613.00"
2025-04-09T18:24:00.000Z,537.26,"568,528.00"
2025-04-09T18:25:00.000Z,537.66,"669,626.00"
2025-04-09T18:26:00.000Z,537.1,"550,584.00"
2025-04-09T18:27:00.000Z,539.19,"537,163.00"
2025-04-09T18:28:00.000Z,538.91,"775,708.00"
2025-04-09T18:29:00.000Z,538.15,"1,160,018.00"
2025-04-09T18:30:00.000Z,538.98,"729,116.00"
2025-04-09T18:31:00.000Z,538.71,"782,383.00"
2025-04-09T18:32:00.000Z,539.13,"395,404.00"
2025-04-09T18:33:00.000Z,537.46,"449,175.00"
2025-04-09T18:34:00.000Z,536.26,"671,722.00"
2025-04-09T18:35:00.000Z,537.48,"355,864.00"
2025-04-09T18:36:00.000Z,536.78,"349,047.00"
2025-04-09T18:37:00.000Z,537.25,"344,085.00"
2025-04-09T18:38:00.000Z,537.14,"384,320.00"
2025-04-09T18:39:00.000Z,536.87,"457,639.00"
2025-04-09T18:40:00.000Z,536.91,"558,520.00"
2025-04-09T18:41:00.000Z,537.27,"594,596.00"
2025-04-09T18:42:00.000Z,534.02,"535,303.00"
2025-04-09T18:43:00.000Z,534.41,"527,179.00"
2025-04-09T18:44:00.000Z,533.37,"589,275.00"
2025-04-09T18:45:00.000Z,531.74,"627,657.00"
2025-04-09T18:46:00.000Z,533.54,"720,244.00"
2025-04-09T18:47:00.000Z,533.59,"422,156.00"
2025-04-09T18:48:00.000Z,534.46,"775,261.00"
2025-04-09T18:49:00.000Z,533.99,"337,641.00"
2025-04-09T18:50:00.000Z,534.73,"377,812.00"
2025-04-09T18:51:00.000Z,535.07,"375,630.00"
2025-04-09T18:52:00.000Z,535.22,"356,915.00"
2025-04-09T18:53:00.000Z,533.28,"376,584.00"
2025-04-09T18:54:00.000Z,533.26,"305,834.00"
2025-04-09T18:55:00.000Z,532.75,"322,439.00"
2025-04-09T18:56:00.000Z,532.16,"419,844.00"
2025-04-09T18:57:00.000Z,533,"344,288.00"
2025-04-09T18:58:00.000Z,532.17,"375,137.00"
2025-04-09T18:59:00.000Z,530.93,"439,093.00"
2025-04-09T19:00:00.000Z,530.54,"689,567.00"
2025-04-09T19:01:00.000Z,531.36,"638,891.00"
2025-04-09T19:02:00.000Z,532.88,"708,258.00"
2025-04-09T19:03:00.000Z,533.2,"460,345.00"
2025-04-09T19:04:00.000Z,534.39,"461,022.00"
2025-04-09T19:05:00.000Z,534.73,"467,884.00"
2025-04-09T19:06:00.000Z,533.89,"384,658.00"
2025-04-09T19:07:00.000Z,534.79,"495,511.00"
2025-04-09T19:08:00.000Z,534.22,"618,470.00"
2025-04-09T19:09:00.000Z,534.87,"494,972.00"
2025-04-09T19:10:00.000Z,536.01,"611,243.00"
2025-04-09T19:11:00.000Z,535.83,"428,929.00"
2025-04-09T19:12:00.000Z,535.84,"276,766.00"
2025-04-09T19:13:00.000Z,536.45,"406,399.00"
2025-04-09T19:14:00.000Z,537.46,"298,957.00"
2025-04-09T19:15:00.000Z,537.34,"364,032.00"
2025-04-09T19:16:00.000Z,537.11,"275,410.00"
2025-04-09T19:17:00.000Z,537.12,"622,213.00"
2025-04-09T19:18:00.000Z,536.96,"385,182.00"
2025-04-09T19:19:00.000Z,538.21,"491,487.00"
2025-04-09T19:20:00.000Z,539.03,"436,543.00"
2025-04-09T19:21:00.000Z,540.11,"605,016.00"
2025-04-09T19:22:00.000Z,539.65,"480,600.00"
2025-04-09T19:23:00.000Z,540.16,"416,575.00"
2025-04-09T19:24:00.000Z,540.17,"552,433.00"
2025-04-09T19:25:00.000Z,541.38,"748,823.00"
2025-04-09T19:26:00.000Z,540.6,"695,655.00"
2025-04-09T19:27:00.000Z,541.01,"347,394.00"
2025-04-09T19:28:00.000Z,539.91,"344,665.00"
2025-04-09T19:29:00.000Z,540.49,"417,594.00"
2025-04-09T19:30:00.000Z,541.63,"406,489.00"
2025-04-09T19:31:00.000Z,542.48,"672,277.00"
2025-04-09T19:32:00.000Z,543.23,"522,238.00"
2025-04-09T19:33:00.000Z,541.94,"731,632.00"
2025-04-09T19:34:00.000Z,542.48,"658,696.00"
2025-04-09T19:35:00.000Z,541.88,"497,783.00"
2025-04-09T19:36:00.000Z,540.55,"745,564.00"
2025-04-09T19:37:00.000Z,540.5,"474,661.00"
2025-04-09T19:38:00.000Z,540.96,"623,555.00"
2025-04-09T19:39:00.000Z,541.77,"666,472.00"
2025-04-09T19:40:00.000Z,541.35,"519,511.00"
2025-04-09T19:41:00.000Z,541.65,"540,465.00"
2025-04-09T19:42:00.000Z,541.34,"341,916.00"
2025-04-09T19:43:00.000Z,541.9,"400,207.00"
2025-04-09T19:44:00.000Z,541.74,"582,731.00"
2025-04-09T19:45:00.000Z,541.61,"470,503.00"
2025-04-09T19:46:00.000Z,541.13,"556,022.00"
2025-04-09T19:47:00.000Z,541.96,"869,149.00"
2025-04-09T19:48:00.000Z,542.3,"855,468.00"
2025-04-09T19:49:00.000Z,543.04,"1,377,741.00"
2025-04-09T19:50:00.000Z,545.12,"1,363,875.00"
2025-04-09T19:51:00.000Z,544.87,"1,169,387.00"
2025-04-09T19:52:00.000Z,545.76,"1,443,597.00"
2025-04-09T19:53:00.000Z,544.86,"1,385,237.00"
2025-04-09T19:54:00.000Z,544.09,"1,588,692.00"
2025-04-09T19:55:00.000Z,543.74,"1,592,063.00"
2025-04-09T19:56:00.000Z,542.55,"1,209,643.00"
2025-04-09T19:57:00.000Z,543.66,"1,419,593.00"
2025-04-09T19:58:00.000Z,543.6,"2,242,179.00"
2025-04-09T19:59:00.000Z,542.84,"4,600,855.00"
2025-04-10T13:30:00.000Z,533,"7,969,621.00"
2025-04-10T13:31:00.000Z,531.41,"635,516.00"
2025-04-10T13:32:00.000Z,532.53,"565,310.00"
2025-04-10T13:33:00.000Z,531.77,"428,225.00"
2025-04-10T13:34:00.000Z,532.01,"437,267.00"
2025-04-10T13:35:00.000Z,531.87,"335,174.00"
2025-04-10T13:36:00.000Z,532.23,"389,739.00"
2025-04-10T13:37:00.000Z,530.09,"642,585.00"
2025-04-10T13:38:00.000Z,531.9,"472,116.00"
2025-04-10T13:39:00.000Z,531.33,"372,765.00"
2025-04-10T13:40:00.000Z,530.1,"431,963.00"
2025-04-10T13:41:00.000Z,529.67,"570,646.00"
2025-04-10T13:42:00.000Z,529.08,"513,561.00"
2025-04-10T13:43:00.000Z,529.53,"535,339.00"
2025-04-10T13:44:00.000Z,530.11,"354,614.00"
2025-04-10T13:45:00.000Z,530.28,"289,413.00"
2025-04-10T13:46:00.000Z,531.55,"786,196.00"
2025-04-10T13:47:00.000Z,531.54,"449,426.00"
2025-04-10T13:48:00.000Z,532.28,"357,167.00"
2025-04-10T13:49:00.000Z,532.35,"591,387.00"
2025-04-10T13:50:00.000Z,533.26,"668,814.00"
2025-04-10T13:51:00.000Z,531.37,"421,212.00"
2025-04-10T13:52:00.000Z,531.26,"343,193.00"
2025-04-10T13:53:00.000Z,531.5,"245,052.00"
2025-04-10T13:54:00.000Z,530.72,"261,012.00"
2025-04-10T13:55:00.000Z,530.26,"261,018.00"
2025-04-10T13:56:00.000Z,529.85,"451,629.00"
2025-04-10T13:57:00.000Z,530.27,"248,793.00"
2025-04-10T13:58:00.000Z,529.23,"384,563.00"
2025-04-10T13:59:00.000Z,529,"249,650.00"
2025-04-10T14:00:00.000Z,528.52,"762,485.00"
2025-04-10T14:01:00.000Z,527.64,"432,173.00"
2025-04-10T14:02:00.000Z,528.78,"386,916.00"
2025-04-10T14:03:00.000Z,528.78,"288,191.00"
2025-04-10T14:04:00.000Z,528.59,"281,197.00"
2025-04-10T14:05:00.000Z,529.67,"206,072.00"
2025-04-10T14:06:00.000Z,528.6,"450,439.00"
2025-04-10T14:07:00.000Z,527.64,"460,147.00"
2025-04-10T14:08:00.000Z,528.87,"412,065.00"
2025-04-10T14:09:00.000Z,529.03,"170,326.00"
2025-04-10T14:10:00.000Z,527.51,"210,819.00"
2025-04-10T14:11:00.000Z,527.34,"221,023.00"
2025-04-10T14:12:00.000Z,526.87,"332,143.00"
2025-04-10T14:13:00.000Z,528.07,"331,054.00"
2025-04-10T14:14:00.000Z,527.64,"181,034.00"
2025-04-10T14:15:00.000Z,528.35,"349,492.00"
2025-04-10T14:16:00.000Z,528.5,"272,237.00"
2025-04-10T14:17:00.000Z,527.98,"137,021.00"
2025-04-10T14:18:00.000Z,528.19,"298,913.00"
2025-04-10T14:19:00.000Z,527.52,"131,662.00"
2025-04-10T14:20:00.000Z,527.62,"159,353.00"
2025-04-10T14:21:00.000Z,528.47,"264,599.00"
2025-04-10T14:22:00.000Z,529.06,"386,432.00"
2025-04-10T14:23:00.000Z,529.69,"402,190.00"
2025-04-10T14:24:00.000Z,529.93,"255,841.00"
2025-04-10T14:25:00.000Z,530.22,"287,380.00"
2025-04-10T14:26:00.000Z,530.33,"379,891.00"
2025-04-10T14:27:00.000Z,529.6,"463,970.00"
2025-04-10T14:28:00.000Z,529.75,"203,347.00"
2025-04-10T14:29:00.000Z,528.11,"222,233.00"
2025-04-10T14:30:00.000Z,529.19,"356,834.00"
2025-04-10T14:31:00.000Z,530.48,"435,111.00"
2025-04-10T14:32:00.000Z,529.92,"175,281.00"
2025-04-10T14:33:00.000Z,530.26,"294,012.00"
2025-04-10T14:34:00.000Z,530.86,"245,511.00"
2025-04-10T14:35:00.000Z,530.55,"361,201.00"
2025-04-10T14:36:00.000Z,531.34,"340,465.00"
2025-04-10T14:37:00.000Z,530.37,"201,300.00"
2025-04-10T14:38:00.000Z,530.76,"206,619.00"
2025-04-10T14:39:00.000Z,530.61,"115,278.00"
2025-04-10T14:40:00.000Z,531.12,"174,008.00"
2025-04-10T14:41:00.000Z,530.5,"219,741.00"
2025-04-10T14:42:00.000Z,531.31,"463,114.00"
2025-04-10T14:43:00.000Z,529.73,"400,118.00"
2025-04-10T14:44:00.000Z,529.97,"129,642.00"
2025-04-10T14:45:00.000Z,529.74,"159,943.00"
2025-04-10T14:46:00.000Z,529.65,"123,591.00"
2025-04-10T14:47:00.000Z,528.96,"144,454.00"
2025-04-10T14:48:00.000Z,528.46,"182,784.00"
2025-04-10T14:49:00.000Z,528.39,"247,599.00"
2025-04-10T14:50:00.000Z,528.5,"209,896.00"
2025-04-10T14:51:00.000Z,528.17,"190,668.00"
2025-04-10T14:52:00.000Z,527.72,"243,978.00"
2025-04-10T14:53:00.000Z,527.85,"250,466.00"
2025-04-10T14:54:00.000Z,528.29,"143,539.00"
2025-04-10T14:55:00.000Z,527.9,"264,528.00"
2025-04-10T14:56:00.000Z,527.38,"261,091.00"
2025-04-10T14:57:00.000Z,527.34,"322,147.00"
2025-04-10T14:58:00.000Z,526.49,"214,998.00"
2025-04-10T14:59:00.000Z,526.29,"381,217.00"
2025-04-10T15:00:00.000Z,526.4,"230,452.00"
2025-04-10T15:01:00.000Z,,
2025-04-10T15:02:00.000Z,,
2025-04-10T15:03:00.000Z,526.58,"999,679.00"
2025-04-10T15:04:00.000Z,526.67,"172,917.00"
2025-04-10T15:05:00.000Z,527.17,"342,930.00"
2025-04-10T15:06:00.000Z,527.98,"431,269.00"
2025-04-10T15:07:00.000Z,528.11,"158,957.00"
2025-04-10T15:08:00.000Z,528.18,"129,413.00"
2025-04-10T15:09:00.000Z,528.51,"500,305.00"
2025-04-10T15:10:00.000Z,528.24,"179,505.00"
2025-04-10T15:11:00.000Z,527.79,"114,878.00"
2025-04-10T15:12:00.000Z,527.69,"108,077.00"
2025-04-10T15:13:00.000Z,527.33,"132,560.00"
2025-04-10T15:14:00.000Z,526.45,"196,452.00"
2025-04-10T15:15:00.000Z,526.06,"216,098.00"
2025-04-10T15:16:00.000Z,525.8,"222,067.00"
2025-04-10T15:17:00.000Z,525.62,"199,004.00"
2025-04-10T15:18:00.000Z,525.61,"145,187.00"
2025-04-10T15:19:00.000Z,525.52,"138,475.00"
2025-04-10T15:20:00.000Z,525.43,"162,344.00"
2025-04-10T15:21:00.000Z,525.12,"123,237.00"
2025-04-10T15:22:00.000Z,524.86,"248,084.00"
2025-04-10T15:23:00.000Z,524.52,"322,183.00"
2025-04-10T15:24:00.000Z,524.71,"237,322.00"
2025-04-10T15:25:00.000Z,524.36,"181,919.00"
2025-04-10T15:26:00.000Z,525.03,"288,114.00"
2025-04-10T15:27:00.000Z,524.37,"274,808.00"
2025-04-10T15:28:00.000Z,524.27,"127,780.00"
2025-04-10T15:29:00.000Z,523.71,"225,599.00"
2025-04-10T15:30:00.000Z,523.67,"269,824.00"
2025-04-10T15:31:00.000Z,523.23,"323,488.00"
2025-04-10T15:32:00.000Z,523.3,"223,881.00"
2025-04-10T15:33:00.000Z,522.42,"347,011.00"
2025-04-10T15:34:00.000Z,523.51,"329,439.00"
2025-04-10T15:35:00.000Z,522.91,"336,812.00"
2025-04-10T15:36:00.000Z,523.66,"325,688.00"
2025-04-10T15:37:00.000Z,522.76,"185,918.00"
2025-04-10T15:38:00.000Z,522.83,"139,732.00"
2025-04-10T15:39:00.000Z,522.07,"542,393.00"
2025-04-10T15:40:00.000Z,522.71,"245,129.00"
2025-04-10T15:41:00.000Z,522.34,"130,397.00"
2025-04-10T15:42:00.000Z,523.03,"173,387.00"
2025-04-10T15:43:00.000Z,522.42,"174,798.00"
2025-04-10T15:44:00.000Z,521.69,"343,441.00"
2025-04-10T15:45:00.000Z,522.68,"314,971.00"
2025-04-10T15:46:00.000Z,522.24,"141,566.00"
2025-04-10T15:47:00.000Z,521.54,"172,242.00"
2025-04-10T15:48:00.000Z,521.3,"185,826.00"
2025-04-10T15:49:00.000Z,520.98,"299,422.00"
2025-04-10T15:50:00.000Z,520.75,"445,208.00"
2025-04-10T15:51:00.000Z,519.9,"440,805.00"
2025-04-10T15:52:00.000Z,520.25,"492,651.00"
2025-04-10T15:53:00.000Z,520.42,"317,381.00"
2025-04-10T15:54:00.000Z,521.47,"512,131.00"
2025-04-10T15:55:00.000Z,520.38,"238,326.00"
